CustomerID,Recency,Frequency,Monetary,Cluster
17291,88,1,550.8000000000001,1
17293,88,2,469.35,1
17302,86,1,182.85,1
17303,141,1,250.04,1
17306,35,7,2743.96,2
17311,97,1,556.46,1
17314,37,3,787.0,2
17315,1,16,2219.39,2
17320,16,2,910.1,2
17323,72,1,141.69,1
17324,112,2,702.23,1
17325,60,1,96.8,2
17329,95,1,243.36,1
17334,82,2,307.02,1
17337,30,2,1494.02,2
17338,15,4,3343.2000000000003,2
17339,145,1,60.0,1
17340,23,3,5195.07,2
17341,146,1,513.6,1
17343,135,1,193.64,1
17346,18,4,576.83,2
17348,78,1,160.15,1
17351,53,1,198.6,2
17356,92,1,178.22,1
17358,83,2,365.85,1
17361,72,1,45.0,1
17362,19,2,312.23,2
17364,35,3,1188.24,2
17365,34,3,1286.26,2
17367,18,1,168.4,2
17368,39,3,888.92,2
17371,141,1,97.63,1
17372,23,4,745.3000000000001,2
17373,92,1,145.25,1
17374,61,1,191.95,2
17375,92,2,286.37,1
17376,91,1,105.85,1
17377,36,7,1597.6200000000001,2
17381,12,14,11548.81,0
17388,67,1,381.6,2
17389,18,9,4023.46,2
17392,86,2,457.91,1
17396,152,1,397.5,1
17398,35,1,305.68,2
17400,33,3,1068.77,2
17402,13,4,784.37,2
17404,50,5,11295.74,2
17406,113,3,2200.42,1
17409,28,1,260.55,2
17411,41,1,285.58,2
17412,83,3,589.12,1
17416,61,1,2114.71,2
17418,104,1,167.39000000000001,1
17419,29,7,2045.8,2
17420,154,1,130.85,1
17422,1,2,628.07,2
17426,62,1,1193.88,2
17428,22,10,5177.16,2
17430,145,1,112.6,1
17431,93,1,403.3,1
17436,7,1,122.39999999999999,2
17438,34,1,388.45000000000005,2
17440,27,2,124.62,2
17442,70,1,440.83,2
17446,90,1,68.10000000000001,1
17449,14,3,1322.69,2
17450,6,10,37734.58,3
17454,14,3,413.53000000000003,2
17456,145,1,249.86,1
17457,32,3,1030.44,2
17460,6,5,462.58000000000004,2
17462,64,1,463.40999999999997,2
17463,13,2,943.76,2
17470,28,2,482.53,2
17472,68,2,451.02,2
17486,41,1,396.87,2
17491,41,3,1189.8600000000001,2
17492,28,1,374.57,2
17496,139,1,271.05,1
17499,70,1,622.88,2
17501,1,2,288.6,2
17504,48,3,1646.44,2
17507,41,2,605.58,2
17508,61,1,387.31,2
17511,13,12,28537.24,0
17512,41,4,1093.02,2
17515,48,2,432.18,2
17516,65,2,327.83,2
17517,88,1,153.94,1
17519,41,2,648.75,2
17524,141,1,145.0,1
17525,139,1,422.70000000000005,1
17526,71,3,872.8,2
17530,6,5,1120.97,2
17535,60,1,164.4,2
17537,83,1,630.7,1
17540,96,1,268.8,1
17542,49,1,170.75,2
17548,13,1,103.3,2
17550,23,1,156.22,2
17551,139,1,306.84,1
17552,152,2,298.52,1
17555,114,1,195.45,1
17560,91,1,162.1,1
17567,13,4,1873.97,2
17569,112,1,344.14,1
17571,57,2,359.95,2
17572,18,2,152.20000000000002,2
17574,23,1,185.65,2
17576,21,8,1292.8799999999999,2
17580,32,3,215.72,2
17581,61,6,2064.98,2
17582,16,1,175.27,2
17585,43,2,521.53,2
17588,13,1,397.20000000000005,2
17589,20,1,590.77,2
17591,47,4,1193.75,2
17593,133,1,662.9,1
17594,35,1,315.0,2
17596,28,2,746.91,2
17601,19,1,116.00999999999999,2
17602,104,1,767.0500000000001,1
17604,92,1,136.24,1
17609,82,2,537.6899999999999,1
17611,22,5,1716.84,2
17612,78,1,305.46,1
17613,7,5,2056.77,2
17615,2,1,153.75,2
17616,35,2,408.0,2
17618,28,2,666.78,2
17619,92,1,218.52,1
17621,92,2,901.78,1
17625,37,1,549.68,2
17629,31,2,505.01,2
17630,12,1,335.5,2
17631,12,1,302.55,2
17634,15,3,1405.44,2
17639,56,1,108.5,2
17643,153,1,101.55,1
17644,41,1,442.47,2
17646,62,2,596.85,2
17648,30,1,583.87,2
17652,14,2,632.24,2
17654,57,1,117.55,2
17655,65,3,1296.7,2
17659,78,3,474.95,1
17663,15,2,560.26,2
17667,79,1,928.05,1
17669,20,2,991.5,2
17670,8,1,205.7,2
17671,145,1,394.18,1
17672,89,1,1177.8400000000001,1
17673,47,2,780.06,2
17674,149,1,300.66,1
17675,6,10,6314.85,2
17676,146,1,300.7,1
17677,20,9,4447.65,2
17678,43,1,298.11,2
17682,28,2,757.29,2
17685,47,5,1512.72,2
17686,83,1,1592.61,1
17690,27,7,1989.65,2
17691,138,2,290.40000000000003,1
17692,7,3,623.46,2
17696,57,3,493.84000000000003,2
17697,16,1,338.95,2
17698,41,1,154.95,2
17700,61,1,602.61,2
17701,32,1,417.95,2
17704,20,1,387.29,2
17705,42,2,250.29999999999998,2
17706,70,4,888.85,2
17707,116,1,83.7,1
17708,105,1,110.6,1
17711,70,1,220.53000000000003,2
17714,101,1,153.0,1
17716,29,2,1451.62,2
17718,12,1,139.35,2
17719,14,3,1361.21,2
17720,5,2,532.38,2
17722,104,2,1743.58,1
17725,6,3,955.16,2
17730,14,4,1445.39,2
17732,153,1,303.97,1
17733,42,1,216.95000000000002,2
17734,14,1,112.97999999999999,2
17735,8,7,4456.72,2
17738,62,1,779.92,2
17739,113,2,682.59,1
17742,113,1,302.57,1
17744,30,4,1288.96,2
17746,20,1,110.25,2
17749,36,1,369.01,2
17752,139,1,80.64,1
17754,40,1,264.24,2
17757,23,12,1989.88,2
17758,30,1,583.79,2
17760,153,1,172.54,1
17763,43,1,15.0,2
17765,36,1,121.25,2
17769,58,2,884.76,2
17770,55,2,864.77,2
17771,103,1,115.8,1
17774,29,2,594.99,2
17775,35,1,56.4,2
17781,33,1,102.0,2
17783,28,1,112.41,2
17786,97,1,114.85,1
17787,85,3,1716.17,1
17789,61,1,225.9,2
17790,26,7,623.4200000000001,2
17795,44,1,163.25,2
17796,93,3,622.0,1
17799,22,6,1388.33,2
17800,53,2,239.7,2
17802,152,1,100.2,1
17809,25,5,2131.7000000000003,2
17811,21,14,3386.41,2
17812,148,1,217.54999999999998,1
17816,49,2,21.31,2
17817,57,2,269.7,2
17819,20,4,2025.96,2
17827,22,4,1583.81,2
17829,78,1,889.24,1
17830,41,2,287.65000000000003,2
17838,72,3,1687.7,2
17841,1,38,9017.31,0
17843,83,1,205.48,1
17848,29,4,388.37,2
17849,43,3,496.55,2
17850,152,34,5391.21,0
17854,7,1,111.76,2
17855,153,1,208.97,1
17856,13,3,1142.63,2
17857,1,8,8624.84,2
17858,41,6,2619.7999999999997,2
17859,85,1,148.21,1
17860,148,1,252.8,1
17861,33,2,457.98,2
17862,103,1,330.9,1
17863,35,3,1371.9,2
17864,55,1,208.41,2
17865,20,6,3298.77,2
17867,68,1,25.5,2
17869,26,2,305.40999999999997,2
17870,147,1,326.4,1
17873,20,3,1190.98,2
17874,5,5,560.7,2
17880,145,1,458.92,1
17881,84,1,133.35000000000002,1
17883,26,1,119.35,2
17884,92,3,602.84,1
17886,29,1,223.19,2
17888,97,2,122.13,1
17889,102,1,101.85,1
17890,103,2,602.09,1
17893,5,1,112.25,2
17894,65,6,867.85,2
17897,147,2,434.62,1
17905,132,2,394.15,1
17906,27,1,72.9,2
17908,153,1,243.28,1
17912,90,5,311.01,1
17913,136,1,218.05,1
17917,36,2,230.46,2
17920,17,4,1313.69,2
17921,46,1,280.57,2
17923,62,1,207.50000000000003,2
17924,82,2,502.20000000000005,1
17925,153,1,244.08,1
17928,26,1,78.25999999999999,2
17929,34,2,435.0,2
17930,19,1,390.6,2
17931,35,1,297.2,2
17937,38,4,3327.48,2
17940,25,4,3353.94,2
17946,13,2,149.57999999999998,2
17949,6,7,5808.6,2
17950,145,2,263.17,1
17951,138,2,409.50000000000006,1
17954,7,7,1181.3,2
17956,29,1,12.75,2
17961,6,15,731.9399999999999,2
17964,152,1,261.76,1
17965,33,6,1330.03,2
17966,41,1,147.0,2
17967,152,1,123.07,1
17968,153,1,277.35,1
17969,141,1,125.2,1
17972,21,1,136.04,2
17975,8,6,2633.64,2
17976,152,1,353.19,1
17978,145,1,300.91999999999996,1
17979,39,2,241.67,2
17980,139,1,295.2,1
17988,106,1,64.99000000000001,1
17990,16,3,630.84,2
17991,5,2,93.35,2
17994,53,2,329.15,2
17995,61,1,76.1,2
17999,146,1,190.34,1
18004,142,1,169.47,1
18008,12,5,1668.4099999999999,2
18009,15,1,257.34,2
18010,36,1,174.8,2
18011,153,1,102.78999999999999,1
18016,95,2,324.75,1
18017,90,1,165.0,1
18032,114,1,73.5,1
18036,26,1,110.8,2
18037,5,5,60.82,2
18040,26,1,239.0,2
18041,25,11,2246.84,2
18043,146,1,316.46,1
18044,29,4,559.77,2
18050,139,1,74.4,1
18055,71,5,2394.03,2
18056,68,1,363.65,2
18061,26,4,1031.13,2
18062,1,2,485.92,2
18064,15,1,408.0,2
18065,68,3,750.0500000000001,2
18068,69,1,101.69999999999999,2
18069,15,2,689.56,2
18071,37,2,453.0,2
18074,154,1,489.6,1
18075,41,5,1129.18,2
18077,6,4,879.38,2
18078,39,1,197.94,2
18079,18,1,1612.83,2
18080,23,1,841.4999999999999,2
18085,110,2,689.95,1
18086,54,1,101.34,2
18087,71,1,3202.9199999999996,2
18092,7,5,3996.24,2
18093,78,2,1117.52,1
18094,18,2,1144.2,2
18095,92,2,580.0500000000001,1
18097,120,2,657.1800000000001,1
18102,14,9,46476.37,3
18106,109,1,430.7,1
18108,34,1,271.0,2
18109,22,9,1866.15,2
18113,148,1,76.32000000000001,1
18114,70,1,220.1,2
18116,14,7,1254.47,2
18118,24,11,2626.27,2
18119,147,1,181.12,1
18125,75,2,732.21,1
18129,23,1,112.55000000000001,2
18136,99,1,288.99,1
18138,75,1,152.65,1
18144,7,6,1316.95,2
18145,92,1,609.01,1
18149,53,1,227.77999999999997,2
18151,70,1,312.55,2
18155,72,1,113.93,1
18156,149,1,206.23000000000002,1
18159,81,1,530.15,1
18161,33,2,546.3199999999999,2
18168,47,4,863.12,2
18171,19,2,464.59000000000003,2
18172,8,4,2407.2,2
18173,14,2,1276.8400000000001,2
18176,138,1,476.35,1
18177,13,3,402.35,2
18178,89,2,633.95,1
18179,32,4,1103.16,2
18183,7,2,632.07,2
18185,29,1,304.25,2
18188,70,1,426.6,2
18189,48,1,633.1,2
18190,111,1,171.46,1
18191,41,1,207.79999999999998,2
18196,70,1,450.78,2
18198,14,7,2142.65,2
18202,91,1,485.73,1
18210,47,1,142.4,2
18211,58,1,137.9,2
18212,106,1,248.42,1
18213,17,1,232.48000000000002,2
18218,61,1,309.38,2
18219,15,4,684.69,2
18220,7,1,305.28000000000003,2
18223,33,6,2165.83,2
18224,44,1,158.95000000000002,2
18225,43,4,1080.86,2
18226,6,4,1895.32,2
18229,20,6,2082.7,2
18230,33,2,851.0400000000001,2
18231,15,4,1412.25,2
18233,106,1,440.0,1
18236,21,1,123.2,2
18239,40,4,1094.9,2
18245,92,2,804.91,1
18246,13,1,232.9,2
18250,90,1,349.27,1
18257,71,2,363.8,2
18259,146,1,376.30000000000007,1
18260,20,4,1788.1000000000001,2
18263,32,1,307.59999999999997,2
18269,146,1,168.6,1
18270,46,1,111.95,2
18272,5,2,980.54,2
18273,38,1,51.0,2
18280,58,1,180.60000000000002,2
18283,12,4,435.58,2
